216,1
2
3
3
15
13
13
4
5
5
17
15
15
6
7
7
19
17
17
8
9
9
21
19
19
10
11
11
23
21
21
12
1
1
13
23
23
14
15
15
27
25
25
16
17
17
29
27
27
18
19
19
31
29
29
20
21
21
33
31
31
22
23
23
35
33
33
24
13
13
25
35
35
26
27
27
39
37
37
28
29
29
41
39
39
30
31
31
43
41
41
32
33
33
45
43
43
34
35
35
47
45
45
36
25
25
37
47
47
38
39
39
51
49
49
40
41
41
53
51
51
42
43
43
55
53
53
44
45
45
57
55
55
46
47
47
59
57
57
48
37
37
49
59
59
50
51
51
63
61
61
52
53
53
65
63
63
54
55
55
67
65
65
56
57
57
69
67
67
58
59
59
71
69
69
60
49
49
61
71
71
62
63
63
3
1
1
64
65
65
5
3
3
66
67
67
7
5
5
68
69
69
9
7
7
70
71
71
11
9
9
72
61
61
1
11
11
