216,1
1
2
1
2
2
1
3
4
3
4
4
3
5
6
5
6
6
5
7
8
7
8
8
7
9
10
9
10
10
9
11
12
11
12
12
11
13
14
13
14
14
13
15
16
15
16
16
15
17
18
17
18
18
17
19
20
19
20
20
19
21
22
21
22
22
21
23
24
23
24
24
23
25
26
25
26
26
25
27
28
27
28
28
27
29
30
29
30
30
29
31
32
31
32
32
31
33
34
33
34
34
33
35
36
35
36
36
35
37
38
37
38
38
37
39
40
39
40
40
39
41
42
41
42
42
41
43
44
43
44
44
43
45
46
45
46
46
45
47
48
47
48
48
47
49
50
49
50
50
49
51
52
51
52
52
51
53
54
53
54
54
53
55
56
55
56
56
55
57
58
57
58
58
57
59
60
59
60
60
59
61
62
61
62
62
61
63
64
63
64
64
63
65
66
65
66
66
65
67
68
67
68
68
67
69
70
69
70
70
69
71
72
71
72
72
71
